序号,名称,规格型号,单位,不含税价,备注,地区,发布时间,类别,专业
18,连接器,2500A/5P,套,875,西朗电气工业集团有限公司13589267339，含税,山东省青岛市,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
19,铜母线直身段,3200A/5P 排规：3*160*2,m,5145,西朗电气工业集团有限公司13589267339，含税,山东省青岛市,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
20,连接器,3200A/5P,套,1143,西朗电气工业集团有限公司13589267339，含税,山东省青岛市,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
21,铜母线直身段,4000A/5P 排规：3*210*2,m,6618,西朗电气工业集团有限公司13589267339，含税,山东省青岛市,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
22,连接器,4000A/5P,套,1470,西朗电气工业集团有限公司13589267339，含税,山东省青岛市,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
23,铜母线直身段,5000A/5P 排规：5*200*2,m,10236,西朗电气工业集团有限公司13589267339，含税,山东省青岛市,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
24,连接器,5000A/5P,套,2275,西朗电气工业集团有限公司13589267339，含税,山东省青岛市,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
25,铜母线直身段,6300A/5P 排规：5*250*2,m,12722,西朗电气工业集团有限公司13589267339，含税,山东省青岛市,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
26,连接器,6300A/5P,套,2828,西朗电气工业集团有限公司13589267339，含税,山东省青岛市,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
1,漂珠气凝胶成品防火风管（单彩）,15mm厚，耐火极限≤0.5h,㎡,220,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
2,漂珠气凝胶成品防火风管（单彩）,20mm厚，耐火极限≤1.0h,㎡,238,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
3,漂珠气凝胶成品防火风管（单彩）,25mm厚，耐火极限≤2.0h,㎡,261,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
4,漂珠气凝胶成品防火风管（单彩）,40mm厚，耐火极限≤3.0h,㎡,325,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
5,漂珠气凝胶成品防火风管（双彩）,15mm厚，耐火极限≤0.5h,㎡,252,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
6,漂珠气凝胶成品防火风管（双彩）,20mm厚，耐火极限≤1.0h,㎡,270,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
7,漂珠气凝胶成品防火风管（双彩）,25mm厚，耐火极限≤2.0h,㎡,302,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
8,漂珠气凝胶成品防火风管（双彩）,40mm厚，耐火极限≤3.0h,㎡,350,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
9,漂珠气凝胶防火板（单彩）,15mm厚，耐火极限≤0.5h,㎡,180,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
10,漂珠气凝胶防火板（单彩）,20mm厚，耐火极限≤1.0h,㎡,198,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
11,漂珠气凝胶防火板（单彩）,25mm厚，耐火极限≤2.0h,㎡,220,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
12,漂珠气凝胶防火板（单彩）,40mm厚，耐火极限≤3.0h,㎡,285,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
13,漂珠气凝胶防火板（双彩）,15mm厚，耐火极限≤0.5h,㎡,212,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
14,漂珠气凝胶防火板（双彩）,20mm厚，耐火极限≤1.0h,㎡,230,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
15,漂珠气凝胶防火板（双彩）,25mm厚，耐火极限≤2.0h,㎡,262,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
16,漂珠气凝胶防火板（双彩）,40mm厚，耐火极限≤3.0h,㎡,310,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
17,角铁法兰,L30 6.5KG,m,12,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
18,角铁法兰,L30 7.5KG,m,13.5,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
19,角铁法兰,L40 9.0KG,m,15,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
20,角铁法兰,L40 12.5KG,m,19.5,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
21,斤型连接条,8mm-14mm,m,6,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
22,斤型连接条,18mm,m,7.5,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
23,H型连接条,8mm-14mm,m,6,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
24,H型连接条,18mm,m,7.5,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
25,U字型连接条,8mm-18mm,m,3,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
26,L角包角型材,8mm-18mm,m,3,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
27,隔震橡胶支座,LNR 300,个,4260.31,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
28,隔震橡胶支座,LNR 400,个,5042.58,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
29,隔震橡胶支座,LNR 500,个,7076.3,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
30,隔震橡胶支座,LNR 600,个,9390.55,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
31,隔震橡胶支座,LNR 700,个,19069.12,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
32,隔震橡胶支座,LNR 800,个,25002.5,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
33,隔震橡胶支座,LNR 900,个,32393.56,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
34,隔震橡胶支座,LNR 1000,个,47554.68,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
35,隔震橡胶支座,LNR 1100,个,59644.35,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
36,隔震橡胶支座,LNR 1200,个,79410.58,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
37,隔震橡胶支座,LNR 1300,个,121853.4,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
38,隔震橡胶支座,LNR 1400,个,132023.71,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
39,隔震橡胶支座,LNR 1500,个,160551.85,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
40,隔震橡胶支座,LNR 1600,个,182654.87,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
41,隔震橡胶支座,LRB 300,个,4509.93,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
42,隔震橡胶支座,LRB 400,个,5388.21,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
43,隔震橡胶支座,LRB 500,个,7561.36,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
44,隔震橡胶支座,LRB 600,个,10033.4,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
45,隔震橡胶支座,LRB 700,个,20184.51,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
46,隔震橡胶支座,LRB 800,个,26711.47,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
47,隔震橡胶支座,LRB 900,个,35313.91,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
48,隔震橡胶支座,LRB 1000,个,50735.52,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
49,隔震橡胶支座,LRB 1100,个,64794.62,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
50,隔震橡胶支座,LRB 1200,个,85899.98,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
51,隔震橡胶支座,LRB 1300,个,130313.91,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
52,隔震橡胶支座,LRB 1400,个,141557.02,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
53,隔震橡胶支座,LRB 1500,个,173739.36,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
54,隔震橡胶支座,LRB 1600,个,195378.19,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
55,可提离隔震橡胶支座,LNR 300,个,5112.37,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
56,可提离隔震橡胶支座,LNR 400,个,6051.09,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
57,可提离隔震橡胶支座,LNR 500,个,8491.56,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
58,可提离隔震橡胶支座,LNR 600,个,11268.66,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
59,可提离隔震橡胶支座,LNR 700,个,22882.95,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
60,可提离隔震橡胶支座,LNR 800,个,30003,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
61,可提离隔震橡胶支座,LNR 900,个,38872.27,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
62,可提离隔震橡胶支座,LNR 1000,个,57065.62,浙江天铁实业股份有限公司15988914995，不含税,郑州,2024/4/30,河南省工程造价信息2024年第二期市场价,建筑
